provider,label_provider_fraud_1_0,claims_30d,claims_90d,claims_365d,reimb_30d,reimb_90d,reimb_365d,avg_reimb_day_30d,unique_benes_30d,unique_benes_90d,unique_benes_365d,dx_distinct_30d,px_distinct_30d,deductible_share_30d,ip_claims_365,ip_avg_z_reimb_365,ip_max_z_reimb_365,ip_avg_z_los_365,ip_max_z_los_365,op_claims_365,op_avg_z_reimb_365,op_max_z_reimb_365,claims_total,dup_exact_claims,dup_near_total,upcoding_ip_claims,upcoding_op_claims,overcharge_z_claims,overcharge_iqr_claims
PRV51149,1,35,106,148,261120.00,773740.00,1120680.00,8704.0000000000000000,9,29,135,55,7,0.10225183823529411765,115,-0.02040625788398932,4.120409885689359,0.04367351575633350566,4.5267390264405345,31,-0.1201924432261259,1.614907832219786,148,0,0,1,0,0,9
PRV51151,0,35,119,233,25030.00,97030.00,201300.00,863.1034482758620690,17,48,225,51,1,0.13599680383539752297,22,-0.32576538436461105,0.9602383367843139,-0.22674950517682997448,0.83802631025709712466,207,-0.10278318119130479,0.27714814242822605,233,0,0,0,0,0,28
PRV51152,0,31,83,83,7310.00,25770.00,25770.00,243.6666666666666667,6,16,39,9,0,0.02735978112175102599,,,,,,80,0.11503475472255517,1.503084427532062,83,0,0,0,2,2,12
PRV51153,0,32,87,87,15310.00,71490.00,71490.00,567.0370370370370370,10,23,83,36,1,0.09000653167864141084,4,0.17579668757861489,1.756891884151028,0.36385316575726487544,1.3579295712849635,83,0.11464568101510977,1.383005080034375,87,0,0,0,1,1,10
PRV51154,0,35,109,161,7170.00,35130.00,45750.00,247.2413793103448276,13,41,147,31,0,0.00278940027894002789,,,,,,154,-0.038822239024109764,0.72888943977378,161,0,0,0,1,1,15
PRV51155,0,33,108,115,5630.00,21040.00,26330.00,187.6666666666666667,11,30,110,36,0,0.01776198934280639432,,,,,,112,-0.11049869998494069,0.3974044763645635,115,0,0,0,0,0,11
PRV51156,0,58,168,542,9760.00,38980.00,140640.00,336.5517241379310345,39,124,424,80,0,0.02971311475409836066,,,,,,531,0.10250299971930188,1.8427025011747087,542,0,0,0,0,0,67
PRV51159,1,51,166,569,56600.00,167750.00,797790.00,1951.7241379310344828,41,128,504,92,0,0.09628975265017667845,64,0.0029947024132870774,3.527021617993274,0.03335849710534697389,4.3588297585121622,494,0.01104550121440726,0.515150760214573,569,0,0,0,4,5,82
PRV51160,0,34,105,114,260170.00,790460.00,872020.00,8971.3793103448275862,10,27,110,62,7,0.10673021485951493254,89,-0.023490555030385014,4.308725030253518,0.06623505993182349358,5.1996736265349283,20,-0.3244236550632955,0.01838756511831684,114,0,0,0,0,1,12
PRV51164,0,45,137,391,44580.00,209220.00,556980.00,1486.0000000000000000,24,88,333,74,4,0.14643337819650067295,41,0.22446152722701745,2.9656270607164683,-0.00462711349731203737,2.1301089838206416,345,0.057353222703855546,0.42236191080955704,391,0,2,0,4,5,65
PRV51165,0,31,97,98,182550.00,320700.00,329700.00,6294.8275862068965517,7,18,97,24,0,0.05320186250342371953,26,0.04208477803084586,4.530894726833271,0.03260694309664790929,4.0474618057729066,72,0.04621099901304722,0.9573462819951674,98,0,0,0,1,1,14
PRV51166,0,5,5,5,24870.00,24870.00,24870.00,4974.0000000000000000,3,3,5,15,1,0.04294330518697225573,1,1.0734806293820287,1.0734806293820287,0.65893331173887699817,0.65893331173887699817,4,0.2707795159402652,0.9752383452119708,5,0,0,0,0,0,1
PRV51167,0,38,112,190,5940.00,24910.00,51980.00,198.0000000000000000,14,44,182,46,0,0.02525252525252525253,,,,,,188,-0.10155343754183045,0.45598487221385964,190,0,0,0,4,4,22
PRV51168,0,32,87,87,40570.00,80470.00,80470.00,1448.9285714285714286,10,26,86,22,0,0.08070002464875523786,9,-0.37465684654507175,1.2936633928434391,-0.16053853411870135548,1.4069613994465661,74,0.22323281023381075,4.85075428478402,87,0,0,0,0,0,8
PRV51169,0,33,77,77,7850.00,19380.00,19380.00,270.6896551724137931,5,16,74,17,0,0.00636942675159235669,,,,,,76,0.02919754410389981,2.1580626866103545,77,0,0,0,0,0,13
PRV51170,1,16,16,16,145820.00,145820.00,145820.00,10415.7142857142857143,3,3,16,4,0,0.05859278562611438760,8,0.25571014052991947,2.1783916771670513,-0.27659163078488574050,0.76347962693962387874,8,-0.3086085488770466,-0.1938961355908807,16,0,0,0,0,0,2
PRV51171,0,32,59,59,8620.00,13820.00,13820.00,319.2592592592592593,4,14,59,13,0,0.00812064965197215777,,,,,,58,-0.1458179290841009,0.2820692283816839,59,0,0,0,0,0,6
PRV51173,1,22,22,22,96290.00,96290.00,96290.00,4585.2380952380952381,2,6,21,2,0,0.07971751999169176446,7,0.41948428185243397,2.0896609795775727,0.48706360695336788520,2.5835064978615439,15,0.36356537354633256,2.766312908833853,22,0,0,0,0,0,4
PRV51175,0,33,41,41,6370.00,9650.00,9650.00,219.6551724137931034,3,8,38,7,0,0.01412872841444270016,,,,,,40,-0.05382611087876635,1.6464821600947952,41,0,0,0,0,0,3
PRV51176,0,49,140,445,26120.00,49520.00,145980.00,870.6666666666666667,35,98,399,71,0,0.00038284839203675345,,,,,,426,-0.00409513303060429,0.5064802901276063,445,0,0,0,1,1,67
PRV51178,1,31,65,65,302550.00,431180.00,431180.00,10085.0000000000000000,7,12,63,40,4,0.06773095356139481078,34,0.28962357890769086,3.6364499368180248,0.37228111139858591457,6.4302442854294212,27,0.03509332915024747,0.6363735070618055,65,0,0,0,0,1,12
PRV51179,0,26,26,26,5000.00,5000.00,5000.00,208.3333333333333333,4,6,26,9,0,0.00000000000000000000,,,,,,26,-0.21522463146445667,0.10134709686518256,26,0,0,0,0,0,3
PRV51180,0,34,110,129,9980.00,77100.00,94240.00,344.1379310344827586,10,25,86,30,0,0.00701402805611222445,2,1.1801196008684702,2.7680352688657273,-0.75363672509456921877,-0.59125147825502719211,124,0.024492018416651343,0.6699202873917971,129,0,0,1,0,0,23
PRV51181,0,10,10,10,2150.00,2150.00,2150.00,238.8888888888888889,2,4,10,4,0,0.00000000000000000000,,,,,,10,-0.06738567107987159,0.80166005740227,10,0,0,0,0,0,2
PRV51183,0,33,99,113,132870.00,306470.00,355790.00,4745.3571428571428571,7,21,105,31,4,0.11253104538270489953,38,-0.1295538417022293,2.9090272863299544,-0.19510013894734542477,2.7705146746562517,71,0.0722414554813184,0.847084541499227,113,0,0,0,1,1,12
PRV51185,0,8,8,8,1590.00,1590.00,1590.00,198.7500000000000000,1,3,8,2,0,0.00000000000000000000,,,,,,8,-0.20469318367484865,0.30998207872384315,8,0,0,0,0,0,1
PRV51186,0,2,2,2,100.00,100.00,100.00,50.0000000000000000,1,1,2,4,0,0.00000000000000000000,,,,,,2,-0.3773008326010693,-0.37374069795754133,2,0,0,0,0,0,0
PRV51189,0,34,56,56,4800.00,8740.00,8740.00,160.0000000000000000,5,12,51,10,0,0.00833333333333333333,,,,,,55,-0.184434540241309,0.16006950774042167,56,0,0,0,0,0,3
PRV51190,0,33,66,66,14810.00,39310.00,39310.00,528.9285714285714286,5,20,64,8,0,0.08089128966914247130,3,-0.1614299891634028,0.6400849321971807,-0.30705148234465467026,0.14573547392584638236,62,-0.15934159633046244,0.4209097737699441,66,0,0,0,0,0,9
PRV51191,0,30,32,32,9650.00,10990.00,10990.00,332.7586206896551724,3,6,30,2,0,0.00932642487046632124,,,,,,31,-0.039050279533673925,1.038630742553401,32,0,0,0,0,0,5
PRV51194,0,9,9,9,18540.00,18540.00,18540.00,2317.5000000000000000,1,3,9,3,0,0.11521035598705501618,2,-0.25181473139801175,-0.13601195151516454,-0.72422433432771943755,-0.29085961625698513746,7,-0.33910290411855487,-0.30427251899526525,9,0,0,0,0,0,0
PRV51196,0,60,185,720,19050.00,61760.00,197060.00,656.8965517241379310,50,123,432,95,0,0.00157480314960629921,,,,,,709,0.01395532353217283,0.57632880038055,720,0,0,0,3,3,79
PRV51198,0,6,6,6,360.00,360.00,360.00,72.0000000000000000,2,2,3,2,0,0.08333333333333333333,,,,,,6,-0.38593946737873336,-0.2924877794278031,6,0,0,0,0,0,0
PRV51200,0,19,19,19,4420.00,4420.00,4420.00,232.6315789473684211,3,5,16,15,0,0.00000000000000000000,,,,,,19,-0.10074688827227758,1.1803116899437858,19,0,0,0,0,0,3
PRV51201,0,33,45,45,7920.00,10660.00,10660.00,264.0000000000000000,5,12,41,16,0,0.00631313131313131313,,,,,,45,-0.25919627380537313,0.2926376600738503,45,0,0,0,0,0,5
PRV51202,0,12,12,12,5010.00,5010.00,5010.00,556.6666666666666667,3,4,12,5,0,0.00000000000000000000,,,,,,12,0.08671969079941216,1.1492284456780968,12,0,0,0,0,0,3
PRV51203,0,21,21,21,15340.00,15340.00,15340.00,902.3529411764705882,1,5,20,2,0,0.00521512385919165580,,,,,,19,0.2551305546175848,2.7603004453323616,21,0,0,0,0,0,4
PRV51204,0,43,146,499,12580.00,47670.00,155180.00,419.3333333333333333,26,90,398,55,0,0.00476947535771065183,,,,,,479,0.176288390259099,1.709247973399412,499,2,2,0,4,4,57
PRV51205,0,10,10,10,4660.00,4660.00,4660.00,466.0000000000000000,1,2,10,3,0,0.01502145922746781116,,,,,,10,-0.041014786782123,0.8780085831867831,10,0,0,0,0,0,2
PRV51206,0,10,10,10,1560.00,1560.00,1560.00,156.0000000000000000,1,3,10,1,0,0.00000000000000000000,,,,,,10,-0.2845170301627808,-0.07971367000013799,10,0,0,0,0,0,0
PRV51207,0,3,3,3,51000.00,51000.00,51000.00,25500.000000000000,1,3,3,9,1,0.06282352941176470588,3,0.7028820905901035,3.2818771040231156,0.93425882526318228936,3.9209707789822800,,,,3,0,0,0,0,0,1
PRV51209,0,33,42,42,8160.00,9910.00,9910.00,302.2222222222222222,7,13,38,10,0,0.02083333333333333333,,,,,,42,-0.13062526934894242,0.5442527601884066,42,0,0,0,0,0,6
PRV51210,0,9,9,9,2890.00,2890.00,2890.00,321.1111111111111111,3,5,9,8,0,0.00000000000000000000,,,,,,8,0.15092676570243835,1.511452244912019,9,0,0,0,0,0,2
PRV51211,0,2,2,2,100.00,100.00,100.00,100.0000000000000000,1,2,2,1,0,0.00000000000000000000,,,,,,2,-0.35764320287172513,-0.25766510005791526,2,0,0,0,0,0,0
PRV51212,0,15,15,15,6260.00,6260.00,6260.00,417.3333333333333333,1,5,15,2,0,0.01118210862619808307,,,,,,15,0.20642597796346812,2.2289905397472887,15,0,0,0,0,0,2
PRV51213,0,2,2,2,50.00,50.00,50.00,25.0000000000000000,1,2,2,3,0,0.00000000000000000000,,,,,,2,-0.4192411364650661,-0.4192411364650661,2,0,0,0,0,0,0
PRV51214,0,8,8,8,3200.00,3200.00,3200.00,457.1428571428571429,1,2,8,9,0,0.00000000000000000000,,,,,,8,0.3113141297407226,1.433445662001733,8,0,0,0,0,0,2
PRV51215,0,10,10,10,1610.00,1610.00,1610.00,178.8888888888888889,1,5,10,2,0,0.00000000000000000000,,,,,,10,-0.23878058978725866,0.09156002838597606,10,0,0,0,0,0,0
PRV51216,0,31,71,71,3750.00,15560.00,15560.00,129.3103448275862069,4,17,65,10,0,0.08000000000000000000,,,,,,69,-0.215495565684443,0.04137106526932695,71,0,0,0,0,0,8
PRV51217,0,5,5,5,2930.00,2930.00,2930.00,586.0000000000000000,1,1,5,3,0,0.00000000000000000000,,,,,,5,0.8834655523932969,2.766312908833853,5,0,0,0,0,0,2
PRV51218,0,7,7,7,520.00,520.00,520.00,74.2857142857142857,2,2,7,5,0,0.00000000000000000000,,,,,,7,-0.3930551946484647,-0.27316811225534937,7,0,0,0,0,0,0
PRV51219,0,8,8,8,5330.00,5330.00,5330.00,666.2500000000000000,2,5,8,7,0,0.00000000000000000000,,,,,,8,0.7010066105580625,2.9918759502894945,8,0,0,0,1,1,2
PRV51221,0,1,1,1,70.00,70.00,70.00,70.0000000000000000,1,1,1,1,0,0.00000000000000000000,,,,,,1,-0.4622736268900654,-0.4622736268900654,1,0,0,0,0,0,0
PRV51222,0,5,5,5,860.00,860.00,860.00,172.0000000000000000,2,3,3,5,0,0.00000000000000000000,,,,,,5,-0.20403357661538638,0.2066372915405889,5,0,0,0,0,0,0
PRV51224,0,7,7,7,3130.00,3130.00,3130.00,447.1428571428571429,1,3,7,3,0,0.00000000000000000000,,,,,,7,0.3898172868808807,2.4240422002816957,7,0,0,0,0,0,2
PRV51225,0,8,8,8,1190.00,1190.00,1190.00,170.0000000000000000,2,3,8,4,0,0.00000000000000000000,,,,,,8,-0.175325199720094,0.2943427877409706,8,0,0,0,0,0,0
PRV51226,0,20,20,20,7430.00,7430.00,7430.00,412.7777777777777778,1,3,19,1,0,0.03633916554508748318,,,,,,20,0.14976075752434365,2.1198455484918033,20,0,0,0,1,1,3
PRV51228,0,5,5,5,430.00,430.00,430.00,107.5000000000000000,1,1,5,1,0,0.16279069767441860465,,,,,,5,-0.43208052171463524,-0.3040953392177657,5,0,0,0,0,0,0
PRV51229,0,34,47,47,8520.00,12410.00,12410.00,284.0000000000000000,4,12,44,16,0,0.01056338028169014085,,,,,,47,0.5312655359873536,6.299274913549772,47,0,0,0,0,0,10
PRV51230,0,30,30,30,12490.00,12490.00,12490.00,520.4166666666666667,2,6,30,4,0,0.000000000000000000000000,,,,,,30,0.2092702169221023,0.9444544492517009,30,0,0,0,0,0,8
PRV51231,0,2,2,2,16000.00,16000.00,16000.00,8000.0000000000000000,1,1,2,6,2,0.13350000000000000000,2,-0.18667340030842144,0.1841100776969903,1.23838919862644662027,3.1174158718851930,,,,2,0,0,0,0,0,0
PRV51232,0,1,1,1,26000.00,26000.00,26000.00,26000.000000000000,1,1,1,9,1,0.04107692307692307692,1,1.3907095706504276,1.3907095706504276,1.10271915102686850000,1.1027191510268685,,,,1,0,0,0,0,0,1
PRV51233,0,3,3,3,27000.00,27000.00,27000.00,9000.0000000000000000,2,2,3,13,2,0.11866666666666666667,3,-0.042134924861429134,0.6097026490034815,-0.51815232727146442034,-0.44618637946701837908,,,,3,0,0,0,0,0,0
PRV51234,0,5,5,5,29000.00,29000.00,29000.00,7250.0000000000000000,1,2,5,9,2,0.18413793103448275862,5,-0.4937135309147889,-0.16563805317666583,0.71366500613439815895,2.6534429036015942,,,,5,0,0,0,0,0,0
PRV51235,0,2,2,2,10000.00,10000.00,10000.00,5000.0000000000000000,1,1,2,4,1,0.21360000000000000000,2,-0.4124530305629117,-0.35133610438957796,-0.59155309576100842679,-0.54691733965724794402,,,,2,0,0,0,0,0,0
PRV51236,0,1,1,1,12000.00,12000.00,12000.00,12000.0000000000000000,1,1,1,6,0,0.08900000000000000000,1,0.29619443276655816,0.29619443276655816,-0.85081436640534329554,-0.85081436640534329554,,,,1,0,0,0,0,0,0
PRV51237,0,1,1,1,19000.00,19000.00,19000.00,19000.0000000000000000,1,1,1,4,1,0.05621052631578947368,1,0.6543279088528063,0.6543279088528063,-0.76145070829201765621,-0.76145070829201765621,,,,1,0,0,0,0,0,0
PRV51238,0,8,8,8,132000.00,132000.00,132000.00,16500.000000000000,1,2,8,9,0,0.03236363636363636364,7,0.36896196104072365,2.2190032231324746,1.06632075174111701032,3.5352055169863439,,,,8,0,0,0,0,0,1
PRV51239,0,1,1,1,5000.00,5000.00,5000.00,5000.0000000000000000,1,1,1,9,0,0.21360000000000000000,1,-0.4690270495928036,-0.4690270495928036,-0.34915901458567196968,-0.34915901458567196968,,,,1,0,0,0,0,0,0
PRV51240,0,33,60,60,59420.00,94020.00,94020.00,1980.6666666666666667,5,14,37,14,0,0.08986873106698081454,10,-0.25495217037461126,1.8292425931118432,-0.19824831262737063015,1.0573091001173541,48,0.10200382697377246,2.749099565054199,60,0,0,0,0,0,7
PRV51241,0,32,60,60,40440.00,90210.00,90210.00,1394.4827586206896552,6,11,47,19,0,0.13452027695351137488,10,-0.12533236018601684,1.541414094368778,0.52018811082527245169,6.1045718148724429,49,0.1010360265687337,2.3763887729697855,60,0,0,0,0,0,8
PRV51242,1,40,109,111,45930.00,114730.00,117200.00,1640.3571428571428571,7,24,87,22,1,0.07193555410407141302,11,-0.06546320784973265,1.0306697031507928,0.00011816449919330851,3.8753761865482456,96,0.07894811839818389,1.5626183080809057,111,0,0,0,0,0,13
PRV51243,0,34,36,36,6260.00,6330.00,6330.00,223.5714285714285714,4,7,15,15,0,0.04313099041533546326,,,,,,36,-0.2379606793973996,0.6740437458278914,36,0,0,0,0,0,4
PRV51244,1,99,328,1415,215220.00,526340.00,2153990.00,7174.0000000000000000,90,245,659,240,13,0.08069881981228510361,198,-0.109737103422558,4.226090434987837,-0.00242516436031404942,4.0528831972245744,1190,-0.05386884007777511,0.09712758604740634,1415,2,2,0,4,4,157
PRV51245,0,42,113,173,19370.00,49480.00,83630.00,645.6666666666666667,9,27,58,33,2,0.11853381517811048012,4,-0.4392250456321291,-0.08344184373701685,-0.37344174462643320948,-0.13413090360634483822,161,0.18552843757808032,0.7173233889358359,173,0,0,0,0,0,29
PRV51247,0,31,34,34,76000.00,76240.00,76240.00,2533.3333333333333333,4,7,26,28,1,0.12792105263157894737,10,-0.2589753897327918,1.6961661065485707,-0.37754426782544725842,1.7205482517009937,24,-0.33404443609024803,-0.19911482655465715,34,0,0,0,0,0,1
PRV51248,0,2,2,2,23500.00,23500.00,23500.00,11750.0000000000000000,1,2,2,3,0,0.04544680851063829787,1,0.3456717301248692,0.3456717301248692,-0.02558431854844453895,-0.02558431854844453895,1,0.24023466698031085,0.24023466698031085,2,0,0,0,0,0,0
PRV51249,1,36,107,126,178120.00,388310.00,521330.00,5937.3333333333333333,11,25,101,42,2,0.07234448686278913092,51,-0.08171825251402394,4.010857805091295,-0.06518855165200772271,4.0448466875262789,75,-0.09085702325416396,0.8544017009191788,126,0,0,1,1,2,11
PRV51250,0,32,85,85,7460.00,22560.00,22560.00,248.6666666666666667,7,21,71,16,0,0.02144772117962466488,,,,,,84,-0.17077929693266286,0.3829044002427341,85,0,0,0,0,0,9
PRV51251,0,11,11,11,3590.00,3590.00,3590.00,359.0000000000000000,2,4,10,4,0,0.00000000000000000000,,,,,,11,-0.057038291979762325,1.117028196929299,11,0,0,0,0,0,2
PRV51252,0,34,87,87,78150.00,154930.00,154930.00,3256.2500000000000000,11,19,76,44,2,0.12299424184261036468,18,-0.21772574863442584,1.7726226413885553,-0.19874933071612951972,1.7049042633783181,69,-0.1805434111257506,0.27535773983662454,87,0,0,0,0,0,6
PRV51253,0,31,85,85,10150.00,21740.00,21740.00,350.0000000000000000,5,16,76,16,0,0.01970443349753694581,,,,,,85,-0.19522590868034956,0.45034384044441517,85,0,0,0,0,0,8
PRV51255,0,35,74,74,27770.00,40570.00,40570.00,957.5862068965517241,6,21,62,14,0,0.07691753691033489377,2,-0.41477349691752746,-0.330577410728957,0.13381498854254626089,0.91094089136137187048,70,0.2518291249782406,1.5121789680422004,74,0,0,0,0,0,16
PRV51256,0,34,95,95,21390.00,38550.00,38550.00,763.9285714285714286,7,21,79,13,0,0.000000000000000000000000,,,,,,93,-0.11339514195765159,0.08392880233241279,95,0,0,0,0,0,17
PRV51258,0,14,14,14,99660.00,99660.00,99660.00,7666.1538461538461538,1,2,12,9,0,0.08773831025486654626,8,0.439270994832777,2.466271740295874,-0.09167877329339215479,0.69190445395409298999,6,0.12170584196120632,0.4060375795154653,14,0,0,0,0,0,3
PRV51259,0,21,21,21,151960.00,151960.00,151960.00,7598.0000000000000000,2,7,19,8,0,0.02811266122663858910,4,2.380108202384137,5.6280744520607,0.53352357753831268163,3.3964193084022716,17,-0.15950256711345642,0.3199249595674615,21,0,0,0,0,1,2
PRV51260,0,33,62,62,78510.00,92390.00,92390.00,2803.9285714285714286,3,10,55,6,0,0.02720672525792892625,3,1.8177915142810566,3.1430398690275596,1.01080201475943363912,3.6243738717988339,59,-0.01646922028905896,0.9158304296649682,62,0,0,0,0,0,11
PRV51261,0,31,106,142,99060.00,196770.00,270170.00,3302.0000000000000000,9,29,123,25,2,0.08685645063597819503,25,-0.04252523025253671,2.709865916654141,0.05880729421179211808,4.8875299265326916,114,-0.18631055791575235,0.41963970506804005,142,0,0,0,0,0,11
PRV51262,0,33,60,60,8640.00,16270.00,16270.00,308.5714285714285714,3,13,52,10,0,0.00462962962962962963,,,,,,59,-0.009038055012684877,0.8264104651562382,60,0,0,0,1,1,7
PRV51263,1,32,44,44,176430.00,218170.00,218170.00,6083.7931034482758621,2,9,37,4,0,0.07909085756390636513,17,-0.024683682386743483,2.657759520611658,0.40280120865686606627,3.4211190159259990,26,0.782418024160186,6.299274913549772,44,0,0,0,0,0,5
PRV51264,0,32,39,39,5020.00,5270.00,5270.00,179.2857142857142857,6,12,34,17,0,0.01593625498007968127,,,,,,38,-0.16111925027123802,0.9573462819951674,39,0,0,0,0,0,3
PRV51265,0,35,110,160,12480.00,31850.00,45770.00,416.0000000000000000,10,26,84,25,0,0.000000000000000000000000,,,,,,156,-0.15975964358189312,0.3770138222773901,160,0,0,0,5,5,19
PRV51266,0,32,92,92,49940.00,102900.00,102900.00,1783.5714285714285714,9,21,82,18,0,0.10692831397677212655,8,-0.6067400669312157,0.545202120889,-0.26494130625489934880,0.74678495177820799637,79,0.028056379119480602,0.4225768405898564,92,0,0,0,0,0,11
PRV51267,0,14,14,14,12870.00,12870.00,12870.00,919.2857142857142857,4,4,14,12,0,0.16829836829836829837,2,-0.6991675599629282,0.09936641232523952,-0.86707628675004154939,-0.62939465584234149877,12,-0.010319048157792998,1.3005503266713108,14,0,0,0,0,0,1
PRV51271,0,38,107,123,6860.00,38080.00,43180.00,228.6666666666666667,9,32,90,25,0,0.02623906705539358601,2,0.28337519102435216,1.2385939866810185,-0.20168223716762949757,0.45523345294131324582,118,-0.062464821287275485,0.9463529073155132,123,0,0,0,0,0,10
PRV51272,0,35,79,79,33920.00,50760.00,50760.00,1211.4285714285714286,4,13,31,14,0,0.04357311320754716981,2,0.1931749419629301,0.9254139002301351,-0.45136329041651008344,-0.28353555273115310944,77,0.10912943908641637,1.715395747904758,79,2,2,0,0,0,12
PRV51273,0,58,177,553,12400.00,46880.00,131340.00,413.3333333333333333,41,113,387,85,0,0.00403225806451612903,,,,,,544,-0.1299285900617161,0.040081154068793694,553,0,0,0,1,1,59
PRV51274,0,34,58,58,121920.00,175720.00,175720.00,4354.2857142857142857,6,17,48,23,2,0.06181102362204724409,10,0.7457976335224628,4.722346431532742,-0.30625952288283837290,0.64165733931021355144,47,-0.11034761358475134,0.8392493000935508,58,0,0,1,0,0,7
PRV51276,0,33,67,67,51490.00,133980.00,133980.00,1716.3333333333333333,4,15,60,7,0,0.12561662458729850456,14,-0.16069908996570084,1.115484289901134,-0.08429351492433670555,2.6509975042809312,50,0.02939825267020132,0.5626024584327753,67,0,0,0,0,0,7
PRV51277,0,33,59,59,126180.00,141190.00,141190.00,4206.0000000000000000,5,14,54,13,0,0.06826755428752575686,10,0.351855044608816,4.205710401409506,-0.05031098970969812880,1.0869540244966106,46,-0.05268627340105547,0.8578512419060715,59,0,0,0,0,0,10
PRV51279,0,42,125,224,15180.00,37340.00,59840.00,506.0000000000000000,21,60,186,39,0,0.000000000000000000000000,,,,,,221,0.029457529517704074,0.7346479296722647,224,0,0,0,1,1,33
PRV51280,0,31,39,39,19270.00,20250.00,20250.00,664.4827586206896552,4,8,34,17,0,0.000000000000000000000000,,,,,,39,0.16939426836110044,1.4576742911254472,39,0,0,0,0,0,10
PRV51281,0,39,124,259,10500.00,43030.00,89470.00,375.0000000000000000,20,54,200,59,0,0.01047619047619047619,,,,,,256,0.12928692001293757,0.724388052850092,259,0,0,0,1,1,42
